,Country,Country Code,Indicator Name,Indicator Code,Year,GDP,City,Region,AvgCelsiusTemp,CO2,F-Gas,N2O
1859,Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,2011,154068115942.029,Kuwait,Middle East,26.53774725274725,81.16,6.94,0.58
1860,Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,2012,174070382279.385,Kuwait,Middle East,27.134297520661104,83.59,8.13,0.62
1861,Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,2013,174161142454.161,Kuwait,Middle East,26.782307692307697,85.26,9.33,0.64
1862,Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,2014,162631412508.784,Kuwait,Middle East,27.25241758241757,83.58,10.53,0.65
1863,Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,2015,114567298105.683,Kuwait,Middle East,27.57335180055404,88.04,11.73,0.7
1864,Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,2016,109419728566.7,Kuwait,Middle East,27.241888888888894,89.88,13.38,0.71
1865,Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,2017,120707220573.689,Kuwait,Middle East,27.594309392265192,89.72,15.04,0.74
1866,Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,2018,140645364238.411,Kuwait,Middle East,28.135638888888906,89.46,16.69,0.75
1867,Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,2019,134628542746.97,Kuwait,Middle East,27.552415730337085,,,
1868,Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,1995,5785775812.89218,Riga,Europe,7.232582417582421,9.0,0.02,1.41
1869,Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,1996,5969114344.05309,Riga,Europe,5.549289617486337,9.01,0.02,1.43
1870,Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,1997,6521609000.72587,Riga,Europe,7.50087671232877,8.53,0.02,1.44
1871,Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,1998,7159169546.05028,Riga,Europe,5.797147435897437,8.13,0.03,1.48
1872,Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,1999,7525408359.35623,Riga,Europe,8.311208791208788,7.55,0.03,1.46
1873,Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,2000,7949253765.93279,Riga,Europe,8.687178082191775,6.93,0.03,1.42
1874,Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,2001,8351415939.10902,Riga,Europe,7.761726027397257,7.36,0.04,1.5
1875,Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,2002,9545172805.82083,Riga,Europe,8.171163434903045,7.35,0.04,1.49
1876,Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,2003,11749456401.4266,Riga,Europe,7.5957260273972675,7.59,0.05,1.43
1877,Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,2004,14401882398.8552,Riga,Europe,7.31844262295082,7.62,0.06,1.53
1878,Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,2005,16959313005.6005,Riga,Europe,7.282438356164382,7.72,0.08,1.56
1879,Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,2006,21517445447.705,Riga,Europe,7.594410958904113,8.2,0.11,1.58
1880,Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,2007,31004884420.7359,Riga,Europe,7.827499999999993,8.53,0.14,1.64
1881,Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,2008,35756225697.9974,Riga,Europe,8.068324175824179,8.11,0.17,1.68
1882,Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,2009,26317286627.7453,Riga,Europe,7.022829670329675,7.36,0.18,1.68
1883,Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,2010,23877564355.9904,Riga,Europe,5.922191780821911,8.52,0.19,1.71
1884,Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,2011,28619991391.7457,Riga,Europe,7.489506849315075,7.9,0.2,1.74
1885,Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,2012,28330632928.5559,Riga,Europe,6.404972677595629,7.57,0.2,1.8
1886,Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,2013,30432796305.7043,Riga,Europe,7.304164383561647,7.45,0.22,1.83
1887,Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,2014,31329367172.7409,Riga,Europe,7.844148351648355,7.28,0.23,1.87
1888,Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,2015,27239653843.5022,Riga,Europe,8.268434065934072,7.32,0.25,1.96
1889,Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,2016,28052325862.0461,Riga,Europe,7.656914600550967,7.15,0.27,1.94
1890,Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,2017,30458763245.5118,Riga,Europe,7.311616438356172,7.12,0.25,1.92
1891,Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,2018,34416012859.1866,Riga,Europe,8.148176795580113,7.63,0.24,1.86
1892,Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,2019,34102913582.4235,Riga,Europe,8.528523676880228,,,
1893,Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,1995,11718795528.4939,Beirut,Middle East,20.63783561643835,13.3,0.09,0.49
1894,Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,1996,13690217333.2697,Beirut,Middle East,20.744617486338807,14.12,0.14,0.49
1895,Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,1997,15751867489.4446,Beirut,Middle East,20.35671232876712,16.13,0.2,0.5
1896,Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,1998,17247179005.5219,Beirut,Middle East,21.350914127423824,16.25,0.25,0.52
1897,Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,1999,17391056369.2265,Beirut,Middle East,21.422994505494504,17.03,0.31,0.51
1898,Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,2000,17260364842.4544,Beirut,Middle East,20.79071038251366,15.67,0.36,0.53
1899,Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,2001,17649751243.7811,Beirut,Middle East,21.628821917808224,16.89,0.39,0.56
1900,Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,2002,19152238805.9701,Beirut,Middle East,21.26637119113574,16.84,0.42,0.51
1901,Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,2003,20082918739.6352,Beirut,Middle East,21.177945205479457,17.41,0.44,0.54
1902,Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,2004,21159827992.0398,Beirut,Middle East,20.965355191256823,17.88,0.47,0.57
1903,Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,2005,21497336498.9718,Beirut,Middle East,20.91841095890411,17.28,0.5,0.5
1904,Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,2006,22022709851.5423,Beirut,Middle East,20.668163841807907,16.23,0.58,0.48
1905,Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,2007,24827355014.66,Beirut,Middle East,21.235439560439573,15.05,0.67,0.51
1906,Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,2008,29118916105.6053,Beirut,Middle East,21.363928571428573,18.66,0.76,0.5
1907,Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,2009,35399582928.6236,Beirut,Middle East,21.52016483516484,21.92,0.85,0.55
1908,Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,2010,38443907042.3217,Beirut,Middle East,22.587123287671226,20.88,0.94,0.56
1909,Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,2011,39927125961.194,Beirut,Middle East,21.112794520547943,21.18,1.12,0.66
1910,Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,2012,44035991745.6716,Beirut,Middle East,21.594945355191243,23.48,1.31,0.7
1911,Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,2013,46909335135.1244,Beirut,Middle East,21.613972602739715,23.24,1.5,0.69
1912,Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,2014,48134486624.6103,Beirut,Middle East,21.787362637362637,24.94,1.69,0.7
1913,Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,2015,49939374832.7031,Beirut,Middle East,21.653736263736253,27.05,1.88,0.71
1914,Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,2016,51205122503.8143,Beirut,Middle East,21.8932320441989,27.81,2.13,0.74
1915,Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,2017,53140638269.1211,Beirut,Middle East,21.63457300275481,29.28,2.39,0.76
1916,Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,2018,54961275741.5589,Beirut,Middle East,22.285830985915485,27.71,2.65,0.74
1917,Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,2019,51991634491.6345,Beirut,Middle East,21.73491620111733,,,
1918,Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1995,3838101052.21232,Antananarivo,Africa,19.01963988919668,1.37,0.03,8.45
1919,Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1996,4931861239.07864,Antananarivo,Africa,18.740934065934077,1.31,0.06,8.5
1920,Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1997,4262965281.5836,Antananarivo,Africa,19.36968299711816,1.42,0.08,8.27
1921,Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1998,4401967499.25594,Antananarivo,Africa,18.511345029239777,1.63,0.1,8.53
1922,Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1999,4277903780.29131,Antananarivo,Africa,18.409626436781604,1.67,0.12,8.27
1923,Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,2000,4629247090.97816,Antananarivo,Africa,18.39685131195335,1.65,0.15,7.92
1924,Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,2001,5438332738.10373,Antananarivo,Africa,19.00367123287672,1.67,0.16,7.64
1925,Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,2002,5351701534.15801,Antananarivo,Africa,18.849889196675907,1.12,0.16,6.95
1926,Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,2003,6372498719.84613,Antananarivo,Africa,18.81291208791208,1.55,0.17,7.96
1927,Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,2004,5064732715.72615,Antananarivo,Africa,18.529945355191263,1.65,0.18,7.2
1928,Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,2005,5859269849.14523,Antananarivo,Africa,18.631452054794515,1.71,0.19,8.82
1929,Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,2006,6395712392.23682,Antananarivo,Africa,18.5709589041096,1.64,0.22,8.2
1930,Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,2007,8524620739.24074,Antananarivo,Africa,18.63917127071823,1.72,0.26,8.91
1931,Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,2008,10725137477.9995,Antananarivo,Africa,18.43460273972604,1.78,0.3,8.26
1932,Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,2009,9616879920.50734,Antananarivo,Africa,18.82032967032968,1.69,0.33,8.61
1933,Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,2010,9982711030.26388,Antananarivo,Africa,19.22819178082191,1.87,0.37,8.56
1934,Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,2011,11551821062.3334,Antananarivo,Africa,19.255643835616443,2.19,0.44,8.61
1935,Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,2012,11578978052.8789,Antananarivo,Africa,12.446775956284169,2.74,0.51,8.82
1936,Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,2013,12423557906.9182,Antananarivo,Africa,17.980356164383565,2.93,0.58,8.61
1937,Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,2014,12522959157.2295,Antananarivo,Africa,19.049340659340658,3.05,0.65,8.6
1938,Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,2015,11323023786.5698,Antananarivo,Africa,19.010521978021966,3.32,0.72,8.68
1939,Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,2016,11848615018.4137,Antananarivo,Africa,18.69947513812155,3.22,0.8,9.17
1940,Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,2017,13176313233.1978,Antananarivo,Africa,19.002712328767124,3.5,0.88,8.72
1941,Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,2018,13853433947.6241,Antananarivo,Africa,18.883646408839773,3.37,0.97,8.77
1942,Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,2019,14114631280.6774,Antananarivo,Africa,19.5549860724234,,,
1943,Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,1995,1397457932.30697,Lilongwe,Africa,20.497489711934165,0.91,0.03,1.56
1944,Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,1996,2281034131.36493,Lilongwe,Africa,21.06605042016807,0.91,0.05,1.67
1945,Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,1997,2663234933.89767,Lilongwe,Africa,20.09804597701149,0.95,0.06,1.69
1946,Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,1998,1750584265.28754,Lilongwe,Africa,21.88975124378109,0.92,0.08,1.76
1947,Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,1999,1775921718.10534,Lilongwe,Africa,21.29426666666668,0.96,0.1,1.74
1948,Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,2000,1743506531.32652,Lilongwe,Africa,19.14290441176472,0.88,0.12,1.83
1949,Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,2001,1716502862.2954,Lilongwe,Africa,20.006933333333347,0.88,0.12,1.69
1950,Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,2002,3495748397.63025,Lilongwe,Africa,22.32228346456694,0.86,0.13,2.0
1951,Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,2003,3208837077.25069,Lilongwe,Africa,21.6512,0.88,0.14,2.11
1952,Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,2006,3998020176.67364,Lilongwe,Africa,21.06,0.93,0.18,2.39
1953,Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,2010,6959655570.89098,Lilongwe,Africa,22.338314176245223,1.04,0.29,3.15
1954,Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,2011,8004000737.30717,Lilongwe,Africa,21.82322981366459,1.14,0.35,3.23
1955,Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,2012,6028487928.83351,Lilongwe,Africa,22.047928802588995,1.12,0.4,3.28
1956,Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,2013,5518880768.57955,Lilongwe,Africa,20.993900000000004,1.21,0.46,3.42
1957,Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,1995,88705342902.7113,Kuala Lumpur,Asia,27.53011019283748,83.88,0.28,7.1
1958,Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,1996,100855393910.486,Kuala Lumpur,Asia,27.531181318681305,95.71,0.42,6.98
1959,Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,1997,100005323301.867,Kuala Lumpur,Asia,27.76209366391185,102.5,0.57,7.77
1960,Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,1998,72167498980.8398,Kuala Lumpur,Asia,28.84482608695652,103.04,0.71,8.3
1961,Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,1999,79148421052.6316,Kuala Lumpur,Asia,27.358324175824173,111.82,0.85,8.07
1962,Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,2000,93789736842.1053,Kuala Lumpur,Asia,27.653839779005505,121.65,0.99,8.2
1963,Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,2001,92783947368.4211,Kuala Lumpur,Asia,27.76764383561644,126.77,1.31,8.25
1964,Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,2002,100845526315.789,Kuala Lumpur,Asia,28.17210526315789,136.33,1.64,8.89
1965,Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,2003,110202368421.053,Kuala Lumpur,Asia,27.86276712328768,143.81,1.96,9.64
1966,Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,2004,124749473684.211,Kuala Lumpur,Asia,27.82918032786885,157.47,2.28,10.25
1967,Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,2005,143534102611.497,Kuala Lumpur,Asia,28.38912328767121,166.41,2.61,10.63
1968,Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,2006,162691238209.476,Kuala Lumpur,Asia,27.588328767123283,172.68,3.17,10.69
1969,Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,2007,193547824063.3,Kuala Lumpur,Asia,27.378983516483505,188.34,3.73,11.08
1970,Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,2008,230813897715.69,Kuala Lumpur,Asia,27.176493150684948,201.13,4.3,11.74
1971,Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,2009,202257625195.063,Kuala Lumpur,Asia,27.72843406593408,181.02,4.86,10.49
1972,Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,2010,255016609232.871,Kuala Lumpur,Asia,28.571178082191764,199.11,5.42,11.91
1973,Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,2011,297951960784.314,Kuala Lumpur,Asia,28.37060273972604,201.67,5.86,12.19
1974,Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,2012,314443149443.149,Kuala Lumpur,Asia,28.322131147541008,203.28,6.29,12.44
1975,Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,2013,323277158906.979,Kuala Lumpur,Asia,27.9640821917808,219.82,6.73,11.59
1976,Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,2014,338061963396.376,Kuala Lumpur,Asia,28.018159340659352,231.68,7.16,12.05
1977,Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,2015,301354803994.367,Kuala Lumpur,Asia,28.188626373626374,232.55,7.6,11.76
1978,Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,2016,301255380276.258,Kuala Lumpur,Asia,28.58988950276243,228.64,8.18,11.79
1979,Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,2017,319112136545.438,Kuala Lumpur,Asia,27.921178082191783,222.89,8.76,11.61
1980,Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,2018,358715057123.739,Kuala Lumpur,Asia,27.78541666666668,239.62,9.34,11.12
1981,Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,2019,364681367531.684,Kuala Lumpur,Asia,28.318245125348184,,,
1982,Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,1995,2091731420.68923,Nouakchott,Africa,25.48862359550562,1.0,0.0,1.83
1983,Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,1996,2132081881.91398,Nouakchott,Africa,25.63270440251573,1.06,0.0,2.05
1984,Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,1997,2072001066.8212,Nouakchott,Africa,26.34802325581396,1.05,0.0,2.14
1985,Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,1998,2032345831.83005,Nouakchott,Africa,26.08717086834736,0.99,0.0,2.3
1986,Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,1999,1985924386.91448,Nouakchott,Africa,24.95472463768113,1.11,0.0,2.47
1987,Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,2000,1779521109.91268,Nouakchott,Africa,25.323666666666654,1.12,0.0,2.67
1988,Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,2001,1746064718.79169,Nouakchott,Africa,25.942247191011205,1.18,0.0,2.66
1989,Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,2002,1777058592.98812,Nouakchott,Africa,25.423983050847472,1.27,0.01,2.6
1990,Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,2003,2051147606.73687,Nouakchott,Africa,25.283631284916197,1.3,0.01,2.63
1991,Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,2004,2362501023.24249,Nouakchott,Africa,25.34276243093924,1.41,0.01,2.61
1992,Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,2005,2936019525.60241,Nouakchott,Africa,25.857743732590524,1.45,0.01,2.65
1993,Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,2006,4008583967.92519,Nouakchott,Africa,25.705607734806616,1.46,0.01,2.79
1994,Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,2007,4328063511.13524,Nouakchott,Africa,25.459889807162558,1.72,0.01,2.81
1995,Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,2008,5138471610.16598,Nouakchott,Africa,25.935416666666665,1.8,0.02,2.53
1996,Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,2009,4725200357.55624,Nouakchott,Africa,25.105576923076928,1.99,0.02,2.73
1997,Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,2010,5628882266.37767,Nouakchott,Africa,26.074054794520546,2.07,0.02,2.89
1998,Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,2011,6764635686.79345,Nouakchott,Africa,25.118191780821903,2.19,0.02,2.85
1999,Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,2012,6728208836.22143,Nouakchott,Africa,25.49726775956284,2.4,0.02,2.94
2000,Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,2013,7223063169.72749,Nouakchott,Africa,25.87627397260274,2.2,0.02,3.01
2001,Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,2014,6592537781.81518,Nouakchott,Africa,25.346263736263715,2.52,0.02,2.98
2002,Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,2015,6166857628.62212,Nouakchott,Africa,26.003406593406574,2.95,0.02,3.16
2003,Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,2016,6398744505.08129,Nouakchott,Africa,25.78148484848484,2.81,0.03,3.37
2004,Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,2017,6758390728.71734,Nouakchott,Africa,25.71871345029241,3.8,0.03,3.23
2005,Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,2018,7049169770.86399,Nouakchott,Africa,21.25,4.0,0.03,3.22
2006,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1995,360073909243.855,Guadalajara,North America,20.874629629629634,306.52,1.84,35.44
2007,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1995,360073909243.855,Mexico City,North America,17.522582417582406,306.52,1.84,35.44
2008,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1995,360073909243.855,Monterrey,North America,25.285397260273967,306.52,1.84,35.44
2009,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1996,410975595310.156,Guadalajara,North America,20.417264150943392,326.08,3.62,36.18
2010,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1996,410975595310.156,Mexico City,North America,16.14912568306012,326.08,3.62,36.18
2011,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1996,410975595310.156,Monterrey,North America,25.47464480874316,326.08,3.62,36.18
2012,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1997,500413483109.175,Guadalajara,North America,17.344583333333333,349.23,4.17,36.03
2013,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1997,500413483109.175,Mexico City,North America,16.606821917808222,349.23,4.17,36.03
2014,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1997,500413483109.175,Monterrey,North America,24.078465753424656,349.23,4.17,36.03
2015,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1998,526502129378.284,Guadalajara,North America,22.72,373.12,4.28,37.3
2016,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1998,526502129378.284,Mexico City,North America,17.50096685082873,373.12,4.28,37.3
2017,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1998,526502129378.284,Monterrey,North America,25.93464088397789,373.12,4.28,37.3
2018,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1999,600232874042.927,Guadalajara,North America,20.47567567567568,360.47,5.32,36.5
2019,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1999,600232874042.927,Mexico City,North America,16.19406593406592,360.47,5.32,36.5
2020,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1999,600232874042.927,Monterrey,North America,25.61170798898072,360.47,5.32,36.5
2021,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,2000,707906744574.644,Guadalajara,North America,20.245300751879693,384.48,5.32,36.64
2022,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,2000,707906744574.644,Mexico City,North America,16.247322404371594,384.48,5.32,36.64
2023,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,2000,707906744574.644,Monterrey,North America,25.04043835616438,384.48,5.32,36.64
2024,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,2001,756706300589.791,Guadalajara,North America,20.341800766283534,382.76,5.21,37.06
2025,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,2001,756706300589.791,Mexico City,North America,16.291703296703293,382.76,5.21,37.06
2026,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,2001,756706300589.791,Monterrey,North America,24.596876712328765,382.76,5.21,37.06
2027,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,2002,772106378935.377,Guadalajara,North America,19.51346456692914,388.74,6.1,34.37
2028,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,2002,772106378935.377,Mexico City,North America,16.92555555555555,388.74,6.1,34.37
2029,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,2002,772106378935.377,Monterrey,North America,24.504166666666663,388.74,6.1,34.37
2030,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,2003,729336319677.449,Guadalajara,North America,19.373310344827587,407.0,6.5,34.9
2031,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,2003,729336319677.449,Mexico City,North America,16.981758241758236,407.0,6.5,34.9
2032,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,2003,729336319677.449,Monterrey,North America,24.360000000000014,407.0,6.5,34.9
2033,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,2004,782240601984.76,Guadalajara,North America,19.40835000000001,414.19,7.6,34.88
2034,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,2004,782240601984.76,Mexico City,North America,16.560191256830606,414.19,7.6,34.88
2035,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,2004,782240601984.76,Monterrey,North America,24.39707650273224,414.19,7.6,34.88
2036,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,2005,877476221382.101,Guadalajara,North America,21.517748344370855,432.39,8.34,36.94
2037,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,2005,877476221382.101,Mexico City,North America,17.305616438356175,432.39,8.34,36.94
2038,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,2005,877476221382.101,Monterrey,North America,24.48117808219178,432.39,8.34,36.94
2039,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,2006,975387131716.089,Guadalajara,North America,20.3990350877193,449.71,10.64,36.09
2040,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,2006,975387131716.089,Mexico City,North America,16.60136986301371,449.71,10.64,36.09
